na22 @ 849.559998s
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.028249917670911808
0.060031075050687596
0.04708319611818635
0.04826027602114101
0.05532275543886896
0.04355195640932237
0.03884363679750374
0.06591647456546089
0.05532275543886896
0.04590611621523169
0.04708319611818635
0.04826027602114101
0.04943735592409566
0.03884363679750374
0.0400207167004584
0.04708319611818635
0.04826027602114101
0.03766655689454908
0.04119779660341306
0.04472903631227703
0.04590611621523169
0.031781157379775785
0.04826027602114101
0.035312397088639765
0.02589575786500249
0.04472903631227703
0.04590611621523169
0.034135317185685105
0.04355195640932237
0.04237487650636772
0.04119779660341306
0.03884363679750374
0.032958237282730445
0.029426997573866468
0.04355195640932237
0.04826027602114101
0.032958237282730445
0.03884363679750374
0.02707283776795715
0.03766655689454908
0.04472903631227703
0.04119779660341306
0.034135317185685105
0.03648947699159442
0.03884363679750374
0.03648947699159442
0.031781157379775785
0.02589575786500249
0.034135317185685105
0.034135317185685105
0.04119779660341306
0.035312397088639765
0.034135317185685105
0.030604077476821128
0.03648947699159442
0.030604077476821128
0.029426997573866468
0.030604077476821128
0.04590611621523169
0.02471867796204783
0.034135317185685105
0.03648947699159442
0.035312397088639765
0.04119779660341306
0.04119779660341306
0.02589575786500249
0.02589575786500249
0.032958237282730445
0.032958237282730445
0.02707283776795715
0.02471867796204783
0.028249917670911808
0.029426997573866468
0.03766655689454908
0.02707283776795715
0.031781157379775785
0.029426997573866468
0.034135317185685105
0.04590611621523169
0.03648947699159442
0.04237487650636772
0.031781157379775785
0.02589575786500249
0.022364518156138515
0.035312397088639765
0.030604077476821128
0.032958237282730445
0.02707283776795715
0.03766655689454908
0.031781157379775785
0.035312397088639765
0.02589575786500249
0.02589575786500249
0.03648947699159442
0.035312397088639765
0.023541598059093175
0.034135317185685105
0.029426997573866468
0.029426997573866468
0.03648947699159442
0.030604077476821128
0.029426997573866468
0.030604077476821128
0.02707283776795715
0.017656198544319882
0.02471867796204783
0.030604077476821128
0.031781157379775785
0.02707283776795715
0.028249917670911808
0.02471867796204783
0.03766655689454908
0.029426997573866468
0.029426997573866468
0.030604077476821128
0.03766655689454908
0.023541598059093175
0.030604077476821128
0.032958237282730445
0.02589575786500249
0.034135317185685105
0.030604077476821128
0.02589575786500249
0.028249917670911808
0.02707283776795715
0.028249917670911808
0.023541598059093175
0.028249917670911808
0.023541598059093175
0.02707283776795715
0.034135317185685105
0.031781157379775785
0.022364518156138515
0.034135317185685105
0.028249917670911808
0.016479118641365222
0.034135317185685105
0.03648947699159442
0.030604077476821128
0.02707283776795715
